text,has_numerical,has_warning,is_syntactically_complex,has_umls_jargon,complexity_score
"Background: Higher plasma concentrations of the vitamin B-6 marker pyridoxal 5'-phosphate (PLP) have been associated with reduced colorectal cancer (CRC) risk. Inflammatory processes, including vitamin B-6 catabolism, could explain such findings. Objective: We investigated 3 biomarkers of vitamin B-6 status in relation to CRC risk. Design: This was a prospective case-control study of 613 CRC cases and 1190 matched controls nested within the Northern Sweden Health and Disease Study (n = 114,679). Participants were followed from 1985 to 2009, and the median follow-up from baseline to CRC diagnosis was 8.2 y. PLP, pyridoxal, pyridoxic acid (PA), 3-hydroxykynurenine, and xanthurenic acids (XAs) were measured in plasma with the use of liquid chromatography-tandem mass spectrometry. We calculated relative and absolute risks of CRC for PLP and the ratios 3-hydroxykynurenine:XA (HK:XA), an inverse marker of functional vitamin B-6 status, and PA:(PLP + pyridoxal) (PAr), a marker of inflammation and oxidative stress and an inverse marker of vitamin B-6 status. Results: Plasma PLP concentrations were associated with a reduced CRC risk for the third compared with the first quartile and for PLP sufficiency compared with deficiency [OR: 0.60 (95% CI: 0.44, 0.81) and OR: 0.55 (95% CI: 0.37, 0.81), respectively]. HK: XA and PAr were both associated with increased CRC risk [OR: 1.48 (95% CI: 1.08, 2.02) and OR: 1.50 (95% CI: 1.10, 2.04), respectively] for the fourth compared with the first quartile. For HK:XA and PAr, the findings were mainly observed in study participants with <10.5 y of follow-up between sampling and diagnosis. Conclusions: Vitamin B-6 deficiency as measured by plasma PLP is associated with a clear increase in CRC risk. Furthermore, our analyses of novel markers of functional vitamin B-6 status and vitamin B-6-associated oxidative stress and inflammation suggest a role in tumor progression rather than initiation.",True,False,True,True,3
"Purpose of review: A summary of management and current research in achondroplasia (OMIM 100800). The most common nonlethal skeletal dysplasia, achondroplasia presents a distinct clinical picture evident at birth. Substantial information is available concerning the natural history of this dwarfing disorder. Diagnosis is made by clinical findings and radiographic features. Characteristic features include short limbs, a relatively large head with frontal bossing and midface hypoplasia, trident hands, muscular hypotonia, and thoracolumbar kyphosis. Children commonly have recurrent ear infections, delayed motor milestones, and eventually develop bowed legs and lumbar lordosis. People with achondroplasia are generally of normal intelligence. Recent findings: The genetic cause of achondroplasia was discovered in 1994. Subsequent research efforts are designed to better characterize the underlying possible biochemical mechanisms responsible for the clinical findings of achondroplasia as well as to develop possible new therapies and/or improve intervention. Summary: Establishing a diagnosis of achondroplasia allows families and clinicians to provide anticipatory care for affected children. Although the primary features of achondroplasia affect the skeleton, a multidisciplinary approach to care for children with achondroplasia helps families and clinicians understand the clinical findings and the natural history of achondroplasia in order to improve the outcome for each patient.",False,False,True,True,2
"Achondroplasia (MIM 100800) is the most common non-lethal skeletal dysplasia. Its incidence is between one in 10,000 and one in 30,000. The phenotype is characterized by rhizomelic disproportionate short stature, enlarged head, midface hypoplasia, short hands and lordotic lumbar spine, associated with normal cognitive development. This autosomal-dominant disorder is caused by a gain-of-function mutation in the gene encoding the type 3 receptor for fibroblast growth factor (FGFR3); in more than 95% of cases, the mutation is G380R. The diagnosis is suspected on physical examination and confirmed by different age-related radiological features. Anticipatory and management care by a multidisciplinary team will prevent and treat complications, including cervical cord compression, conductive hearing loss and thoracolumbar gibbosity. Weight counselling, psychosocial guidance and professional integration programmes play an important role in the global quality of life of these patients and their families.",True,True,True,True,4
"Achondroplasia is a human bone genetic disorder of the growth plate and is the most common form of inherited disproportionate short stature. It is inherited as an autosomal dominant disease with essentially complete penetrance. Of these most have the same point mutation in the gene for fibroblast growth factor receptor 3 (FGFR3) which is a negative regulator of bone growth. The clinical and radiological features of achondroplasia can easily be identified; they include disproportionate short stature with rhizomelic shortening, macrocephaly with frontal bossing, midface hypoplasia, lumbar hyperlordosis, and a trident hand configuration. The majority of achondroplasts have a normal intelligence, but many social and medical complications may compromise a full and productive life. Some of them have serious health consequences related to fluid build up in the brain, head and neck region shortening, or blockage in the upper breathing passage.. In this article, we discuss a number of treatments from the surgical limb lengthening approach and the Recombinant Growth Hormone (rhGH) treatment, to future treatments, which include the Natriuretic Peptide C-type (CNP). The discussion is a comparative study of the complications and drawbacks of various experiments using numerous strategies.",False,True,True,True,3
"This review focuses on the rheumatological features of achondroplasia, which is the most common skeletal dysplasia and the most frequent cause of short-limbed dwarfism. It is inherited in an autosomal dominant manner but results in the majority of cases of de novo mutations. The disease is related to a mutation in the fibroblast growth factor receptor-3 (FGFR3) gene encoding one member of the FGFR subfamily of tyrosine kinase receptors, which results in constitutive activation of the receptor. Biochemical studies of FGFR3 combined with experiments in knock-out mice have demonstrated that FGFR3 is a negative regulator of chondrocytes proliferation and differentiation in growth plate. This mutation induces a disturbance of endochondral bone formation. The diagnosis of achondroplasia is based on typical clinical and radiological features including short stature, macrocephaly with frontal bossing, midface hypoplasia and rhizomelic shortening of the limbs. The most common rheumatological complications of achondroplasia are medullar and radicular compressions due to spinal stenosis and deformities of the lower limbs. Current treatment and future therapies are discussed.",False,True,False,True,2
"Achondroplasia, the most common form of human dwarfism is a rare condition that occurs in approximately 1:20,000 births. The major clinical outcome of Achondroplasia is attenuated growth, rhizomelic shortening of the long bones and craniofacial abnormalities. As of today there is no pharmacological treatment for Achondroplasia. Some improvement in the patients well being and daily function can be achieved by a surgical limb lengthening procedure. Growth hormone treatment seems to have only modest short term success and to lack long term benefits. Achondroplasia results from a single point mutation in Fibroblast Growth Factor Receptor 3 (FGFR3). In 97% of the patients, there is a Glycine to Arginine substitution at position 380 within the FGFR-3 transmembrane domain leading to receptor overactivation. This FGF receptor tyrosine kinase is expressed by chondrocytes in the growth plate of developing long bones and plays a crucial role in bone growth. Genetic disruption of the FGFR-3 gene in mice leads to a remarkable increase in the length of the vertebral column and long bones. This suggests that overaction of FGFR3 signaling may specifically impair chondrocyte function within the epiphyseal growth plates and cause Achondroplasia. Reconstituted normal bone growth may therefore be achieved by attenuation of FGFR3 signaling in the appropriate cells within the growth plate. It is highly conceivable that drug development strategies aimed either towards blocking extracellular ligand binding or towards intracellular checkpoints along the FGF signal transduction cascade, may prove successful in the treatment of Achondroplasia. This review focuses on the possible approaches for developing a drug for Achondroplasia and related skeletal disorders, using chemical, biochemical and molecular strategies.",True,False,True,True,3
"The most frequent type of rhizomelic dwarfism, achondroplasia (ACH), is caused by mutations in the fibroblast growth factor receptor 3 (FGFR3) gene. Mutations in FGFR3 result in skeletal dysplasias of variable severity, including mild phenotypic effects in hypochondroplasia (HCH), severe phenotypic effects in thanatophoric dysplasia types I (TDI) and II (TDII), and severe but survivable phenotypic effects in severe achondroplasia with developmental delay and acanthosis nigricans (SADDAN). To explore the molecular mechanisms that result in the different phenotypes, we investigated the kinetics of mutated versions of FGFR3. First, we assayed the phosphorylation states of the mutated FGFR3s and found that the level of phosphorylation in TDI-FGFR3 was lower than in ACH-FGFR3, although the other mutants were phosphorylated according to phenotypic severity. Second, we analyzed the duration of the phosphorylation. TDI-FGFR3 was not highly phosphorylated under ligand-free conditions, but the peak phosphorylation levels of TDI-FGFR3 and ACH-FGFR3 were maintained for 30 min after stimulation with FGF-1. Moreover, ligand-dependent phosphorylation of TDI-FGFR3, but not ACH-FGFR3, lasted for more than 8 h after FGF-1 administration. The other mutant proteins showed sustained phosphorylation independent of ligand presence. Third, we investigated the intracellular localization of the mutant proteins. Immunofluorescence analysis showed accumulations of TDII-FGFR3, SADDAN-FGFR3, and a portion of TDI-FGFR3 in the endoplasmic reticulum (ER). Based on these data, we concluded that sustained phosphorylation of FGFR3 causes chondrodysplasia, and the phenotypic severity depends on the proportion of ER-localized mutant FGFR3. In FGFR3 signaling, the transcription factor, signal transducer and activator of transcription 1 (STAT1) inhibit proliferation and induce apoptosis of chondrocytes. Here we reveal that phospholipase C gamma (PLCgamma) mediates FGFR3-induced STAT1 activation. Both PLCgamma and STAT1 were activated by FGFR3 signaling, but a dominant-negative form of PLCgamma (DN-PLCgamma) remarkably reduced STAT1 phosphorylation. Apoptosis assays revealed that the constitutively active forms of FGFR3 (TDII-FGFR3) and STAT1 (STAT1-C) induce apoptosis of chondrogenic ATDC5 cells via caspase activity. DN-PLCgamma reduced the apoptosis of ATDC5 cells expressing TDII-FGFR3, but over-expression of both DN-PLCgamma and STAT1-C induced apoptosis. Therefore, we conclude that a PLCgamma-STAT1 pathway mediates apoptotic signaling by FGFR3.",False,False,True,True,2
"Fibroblast growth factor receptor 3 (FGFR3)  mutations cause dwarfisms, including achondroplasia (ACH) and thanatophoric dysplasia (TD). The constitutive activation of FGFR3 disrupts the normal process of skeletal growth. Bone-growth anomalies have been identified in skeletal ciliopathies, in which primary cilia (PC) function is disrupted. In human ACH and TD, the impact of FGFR3 mutations on PC in growth plate cartilage remains unknown. Here we showed that in chondrocytes from human (ACH, TD) and mouse Fgfr3Y367C/+ cartilage, the constitutively active FGFR3 perturbed PC length and the sorting and trafficking of intraflagellar transport (IFT) 20 to the PC. We demonstrated that inhibiting FGFR3 with FGFR inhibitor, PD173074, rescued both PC length and IFT20 trafficking. We also studied the impact of rapamycin, an inhibitor of mammalian target of rapamycin (mTOR) pathway. Interestingly, mTOR inhibition also rescued PC length and IFT20 trafficking. Together, we provide evidence that the growth plate defects ascribed to FGFR3-related dwarfisms are potentially due to loss of PC function, and these dwarfisms may represent a novel type of skeletal disorders with defective ciliogenesis.",False,False,True,True,2
"Cilia project from almost every cell integrating extracellular cues with signaling pathways. Constitutive activation of FGFR3 signaling produces the skeletal disorders achondroplasia (ACH) and thanatophoric dysplasia (TD), but many of the molecular mechanisms underlying these phenotypes remain unresolved. Here, we report in vivo evidence for significantly shortened primary cilia in ACH and TD cartilage growth plates. Using in vivo and in vitro methodologies, our data demonstrate that transient versus sustained activation of FGF signaling correlated with different cilia consequences. Transient FGF pathway activation elongated cilia, while sustained activity shortened cilia. FGF signaling extended primary cilia via ERK MAP kinase and mTORC2 signaling, but not through mTORC1. Employing a GFP-tagged IFT20 construct to measure intraflagellar (IFT) speed in cilia, we showed that FGF signaling affected IFT velocities, as well as modulating cilia-based Hedgehog signaling. Our data integrate primary cilia into canonical FGF signal transduction and uncover a FGF-cilia pathway that needs consideration when elucidating the mechanisms of physiological and pathological FGFR function, or in the development of FGFR therapeutics.",False,False,True,False,1
"Fibroblast growth factors (FGFs) and their receptors (FGFRs) play significant roles in vertebrate organogenesis and morphogenesis. FGFR3 is a negative regulator of chondrogenesis and multiple mutations with constitutive activity of FGFR3 result in achondroplasia, one of the most common dwarfisms in humans, but the molecular mechanism remains elusive. In this study, we found that chondrocyte-specific deletion of BMP type I receptor a (Bmpr1a) rescued the bone overgrowth phenotype observed in Fgfr3 deficient mice by reducing chondrocyte differentiation. Consistently, using in vitro chondrogenic differentiation assay system, we demonstrated that FGFR3 inhibited BMPR1a-mediated chondrogenic differentiation. Furthermore, we showed that FGFR3 hyper-activation resulted in impaired BMP signaling in chondrocytes of mouse growth plates. We also found that FGFR3 inhibited BMP-2- or constitutively activated BMPR1-induced phosphorylation of Smads through a mechanism independent of its tyrosine kinase activity. We found that FGFR3 facilitates BMPR1a to degradation through Smurf1-mediated ubiquitination pathway. We demonstrated that down-regulation of BMP signaling by BMPR1 inhibitor dorsomorphin led to the retardation of chondrogenic differentiation, which mimics the effect of FGF-2 on chondrocytes and BMP-2 treatment partially rescued the retarded growth of cultured bone rudiments from thanatophoric dysplasia type II mice. Our findings reveal that FGFR3 promotes the degradation of BMPR1a, which plays an important role in the pathogenesis of FGFR3-related skeletal dysplasia.",False,False,True,True,2
"Autosomal dominant mutations in fibroblast growth factor receptor 3 (FGFR3) cause achondroplasia (Ach), the most common form of dwarfism in humans, and related chondrodysplasia syndromes that include hypochondroplasia (Hch), severe achondroplasia with developmental delay and acanthosis nigricans (SADDAN), and thanatophoric dysplasia (TD). FGFR3 is expressed in chondrocytes and mature osteoblasts where it functions to regulate bone growth. Analysis of the mutations in FGFR3 revealed increased signaling through a combination of mechanisms that include stabilization of the receptor, enhanced dimerization, and enhanced tyrosine kinase activity. Paradoxically, increased FGFR3 signaling profoundly suppresses proliferation and maturation of growth plate chondrocytes resulting in decreased growth plate size, reduced trabecular bone volume, and resulting decreased bone elongation. In this review, we discuss the molecular mechanisms that regulate growth plate chondrocytes, the pathogenesis of Ach, and therapeutic approaches that are being evaluated to improve endochondral bone growth in people with Ach and related conditions.",False,False,True,True,2
"Early detection of many disorders, mainly inherited, is feasible with population-wide analysis of newborn dried blood spot samples. Phenylketonuria was the prototype disorder for newborn screening (NBS) and early dietary treatment has resulted in vastly improved outcomes for this disorder. Testing for primary hypothyroidism and cystic fibrosis (CF) was later added to NBS programs following the development of robust immunoassays and molecular testing. Current CF testing usually relies on a combined immunoreactive trypsin/mutation detection strategy. Multiplex testing for approximately 25 inborn errors of metabolism using tandem mass spectrometry is a relatively recent addition to NBS. The simultaneous introduction of many disorders has caused some re-evaluation of the traditional guidelines for NBS, because very rare disorders or disorders without good treatments can be included with minimal effort. NBS tests for many other disorders have been developed, but these are less uniformly applied or are currently considered developmental. This review focuses on Australasian NBS practices.",False,False,False,True,1
"The aim of newborn screening is to detect newborns with serious, treatable disorders so as to facilitate appropriate interventions to avoid or ameliorate adverse outcomes. Mass biochemical testing of newborn babies was pioneered in the 1960s with the introduction of screening for phenylketonuria, a rare inborn error of metabolism, tested by using a dried blood spot sample. The next disorder introduced into screening programs was congenital hypothyroidism and a few more much rarer disorders were gradually included. Two recent advances have greatly changed the pace: modification of tandem mass spectrometry and DNA extraction and analysis from newborn screening dried blood spot. These two technologies make the future possibilities of newborn screening seem almost unlimited. Newborn screening tests are usually carried out on a dried blood spot sample, for which there are special analytical considerations. Dried blood spot calibrators and controls, prepared on the same lot number of filter paper, are needed. Methods have a co-efficient of variation of about 10% due to the increased variability of a dried filter paper sample compared with other biochemical samples. The haematocrit is an additional variable not able to be measured. Also of importance is obtaining a balance between the sensitivity and specificity of each assay. Fixing cut-off points for action needs consideration of what is an acceptable percentage of the population to recall for further testing. Few assays are 100% discriminatory. Programs in Australasia currently screen for at least 30 disorders. Detection of these requires not only the assay of a primary marker but often determination of a ratio of that marker with another, or possibly an alternative assay, for example a DNA mutation. The most important disorders screened for are described briefly: phenylketonuria, primary congenital hypothyroidism, cystic fibrosis, the galactosaemias, medium-chain acyl-CoA dehydrogenase deficiency, glutaryl-CoA dehydrogenase deficiency and congenital adrenal hyperplasia, together with several other disorders detectable by tandem mass spectrometry. Newborn screening deals with rare disorders and benefit cannot be shown easily without very large pilot studies. There have been randomised controlled trials of screening for cystic fibrosis, and now several studies are beginning to establish the benefit of tandem mass spectrometry screening for disorders of fatty acid and amino acid metabolism. Two things will influence the new directions for newborn screening: the development of effective treatments for hitherto untreatable disorders, and advancing technology, enabling new testing strategies to be developed. There are novel treatments on the horizon for many discrete disorders. Susceptibility testing has recently been considered for newborn screening application, but is more controversial. Newborn screening has entered a new and exciting phase, with an explosion of new treatments, new technologies, and, possibly in the future, new preventive strategies.",True,False,True,True,3
"OBJECTIVES. To establish a database of literature and other evidence on neonatal screening programmes and technologies for inborn errors of metabolism. To undertake a systematic review of the data as a basis for evaluation of newborn screening for inborn errors of metabolism. To prepare an objective summary of the evidence on the appropriateness and need for various existing and possible neonatal screening programmes for inborn errors of metabolism in relation to the natural history of these diseases. To identify gaps in existing knowledge and make recommendations for required primary research. To make recommendations for the future development and organisation of neonatal screening for inborn errors of metabolism in the UK. HOW THE RESEARCH WAS CONDUCTED. There were three parts to the research. A systematic review of the literature on inborn errors of metabolism, neonatal screening programmes, new technologies for screening and economic factors. Inclusion and exclusion criteria were applied, and a working database of relevant papers was established. All selected papers were read by two or three experts and were critically appraised using a standard format. Seven criteria for a screening programme, based on the principles formulated by Wilson and Jungner (WHO, 1968), were used to summarise the evidence. These were as follows. Clinically and biochemically well-defined disorder. Known incidence in populations relevant to the UK. Disorder associated with significant morbidity or mortality. Effective treatment available. Period before onset during which intervention improves outcome. Ethical, safe, simple and robust screening test. Cost-effectiveness of screening. A questionnaire which was sent to all newborn screening laboratories in the UK. Site visits to assess new methodologies for newborn screening. The classical definition of an inborn error of metabolism was used (i.e., a monogenic disease resulting in deficient activity in a single enzyme in a pathway of intermediary metabolism). RESEARCH FINDINGS. INBORN ERRORS OF METABOLISM. Phenylketonuria (PKU) (incidence 1:12,000) fulfilled all the screening criteria and could be used as the 'gold standard' against which to review other disorders despite significant variation in methodologies, sample collection and timing of screening and inadequacies in the infrastructure for notification and continued care of identified patients. Of the many disorders of organic acid and fatty acid metabolism, a case can only be made for the introduction of newborn screening for glutaric aciduria type 1 (GA1; estimated incidence 1:40,000) and medium-chain acyl CoA dehydrogenase (MCAD) deficiency (estimated incidence 1:8000-1:15,000). Therapeutic advances for GA1 offer prevention of neurological damage but further investigation is required into the costs and benefits of screening for this disorder. MCAD deficiency is simply and cheaply treatable, preventing possible early death and neurological handicap. Neonatal screening for these diseases is dependent upon the introduction of tandem mass spectrometry (tandem MS). This screening could however also simultaneously detect some other commonly-encountered disorders of organic acid metabolism with a collective incidence of 1:15,000. Neonatal screening for congenital adrenal hyperplasia (CAH) due to 21-hydroxylase deficiency (incidence 1:17,000) has been shown to be beneficial in other countries and similar benefits should accrue in the UK. A national programme of neonatal screening for CAH would be justified, with reassessment after an agreed period. Biotinidase deficiency is of low incidence in the UK (estimated 1:100,000), but this may be outweighed by the simplicity of the screening methodology and the benefits in prevention.",True,False,True,False,2
"Newborn screening is important for the early detection of many congenital genetic and metabolic disorders, aimed at the earliest possible recognition and management of affected newborns, to prevent the morbidity, mortality, and disabilities associated with an inherited metabolic disorder. This comprehensive system includes; testing, education, follow up, diagnosis, treatment, management, and evaluation. There are major differences among many of the disorders being considered for inclusion in newborn screening programs. In recent times, advances in laboratory technology such as tandem mass spectrometry (MS/MS), which is more specific, sensitive, reliable, and comprehensive than traditional assays, has increased the number of genetic conditions that can be diagnosed through neonatal screening programs at birth. With a single dried filter paper blood spot, MS/MS can identify more than 30 inherited metabolic disorders in around two to three minutes. Advances in the diagnosis and treatment and an increased understanding of the natural history of inborn errors of metabolism have produced pressure to implement expanded newborn screening programs in many countries. Even as many countries throughout the world have made newborn screening mandatory, in Iran, nationwide newborn screening for inherited metabolic disorders other than hypothyroidism has not been initiated, hence, there is little information about these diseases. This article aims to review the recent advances in newborn metabolic screening and its situation in Iran and other countries.",False,False,True,True,2
"The aim of newborn screening is to identify presymptomatic healthy infants that will develop significant metabolic or endocrine derangements if left undiagnosed and untreated. The goal of ultimately reducing or eliminating irreversible sequelae is reached by maximizing test sensitivity of the primary newborn screening that measures specific analytes by a number of methodologies. Differentiation of true from false negatives is accomplished by the test specificity. This review discusses disorders for which, in general, there are available therapies and that are detected by routine and expanded newborn screening. Recommendations are presented for evaluation by a primary care physician, with confirmation by a metabolic or endocrinology specialist. Disorders are organized in tabular format by class of pathway or analyte, with attention to typical clinical presentations, confirmatory biochemical and molecular tests, and therapies. There are numerous challenges in clinical follow-up, including diagnosis and appropriate understanding of the consequences of the disorders. The data required to meet these challenges can be acquired only by large scale longitudinal comprehensive studies of outcome in children identified by newborn screening. Only with such data can newborn screening fully serve families.",False,False,True,True,2
"Inborn errors of metabolism (IEM) are a phenotypically and genetically heterogeneous group of disorders caused by a defect in a metabolic pathway, leading to malfunctioning metabolism and/or the accumulation of toxic intermediate metabolites. To date, more than 1000 different IEM have been identified. While individually rare, the cumulative incidence has been shown to be upwards of 1 in 800. Clinical presentations are protean, complicating diagnostic pathways. IEM are present in all ethnic groups and across every age. Some IEM are amenable to treatment, with promising outcomes. However, high clinical suspicion alone is not sufficient to reduce morbidities and mortalities. In the last decade, due to the advent of tandem mass spectrometry, expanded newborn screening (NBS) has become a mandatory public health strategy in most developed and developing countries. The technology allows inexpensive simultaneous detection of more than 30 different metabolic disorders in one single blood spot specimen at a cost of about USD 10 per baby, with commendable analytical accuracy and precision. The sensitivity and specificity of this method can be up to 99% and 99.995%, respectively, for most amino acid disorders, organic acidemias, and fatty acid oxidation defects. Cost-effectiveness studies have confirmed that the savings achieved through the use of expanded NBS programs are significantly greater than the costs of implementation. The adverse effects of false positive results are negligible in view of the economic health benefits generated by expanded NBS and these could be minimized through increased education, better communication, and improved technologies. Local screening agencies should be given the autonomy to develop their screening programs in order to keep pace with international advancements. The development of biochemical genetics is closely linked with expanded NBS. With ongoing advancements in nanotechnology and molecular genomics, the field of biochemical genetics is still expanding rapidly. The potential of tandem mass spectrometry is extending to cover more disorders. Indeed, the use of genetic markers in T-cell receptor excision circles for severe combined immunodeficiency is one promising example. NBS represents the highest volume of genetic testing. It is more than a test and it warrants systematic healthcare service delivery across the pre-analytical, analytical, and post-analytical phases. There should be a comprehensive reporting system entailing genetic counselling as well as short-term and long-term follow-up. It is essential to integrate existing clinical IEM services with the expanded NBS program to enable close communication between the laboratory, clinicians, and allied health parties. In this review, we will discuss the history of IEM, its clinical presentations in children and adult patients, and its incidence among different ethnicities; the history and recent expansion of NBS, its cost-effectiveness, associated pros and cons, and the ethical issues that can arise; the analytical aspects of tandem mass spectrometry and post-analytical perspectives regarding result interpretation.",True,True,True,False,3
"Newborn screening (NBS) of inborn errors of metabolism (IEM) is a coordinated comprehensive system consisting of education, screening, follow-up of abnormal test results, confirmatory testing, diagnosis, treatment, and evaluation of periodic outcome and efficiency. The ultimate goal of NBS and follow-up programs is to reduce morbidity and mortality from the disorders. Over the past decade, tandem mass spectrometry (MS/MS) has become a key technology in the field of NBS. It has replaced classic screening techniques of one-analysis, one-metabolite, one-disease with one analysis, many-metabolites, and many-diseases. The development of electrospray ionization (ESI), automation of sample handling and data manipulation have allowed the introduction of expanded NBS for the identification of numerous conditions on a single sample and new conditions to be added to the list of disorders being screened for using MS/MS. In the case of a screened positive result, a follow-up analytical test should be performed for confirmation of the primary result. The most common confirmatory follow-up tests are amino acids and acylcarnitine analysis in plasma and organic acid analysis in urine. NBS should be integrated with follow-up and clinical management. Recent improvements in therapy have caused some disorders to be considered as potential candidates for NBS. This review covers some of the basic theory of expanded MS/MS and follow-up confirmatory tests applied for NBS of IEM.",False,False,True,True,2
"Newborn dried blood spot screening (NBS) is a core public health service and is the largest application of genetic testing in the United States. NBS is conducted by state public health departments to identify infants with certain genetic, metabolic, and endocrine disorders. Screening is performed in the first few days of life through blood testing. Several drops of blood are taken from the baby's heel and placed on a filter paper card. The dried blood, on the filter cards, is sent from the newborn nursery to the state health department laboratory, or a commercial partner, where the blood is analyzed. Scientific and technological advances have lead to a significant expansion in the number of tests-from an average of 6 to more than 50--and there is a national trend to further expand the NBS program. This rapid expansion has created significant ethical, legal, and social challenges for the health care system and opportunity for scholarly inquiry to address these issues. The purpose of this chapter is to provide an overview of the NBS programs and to provide an in-depth examination of two significant concerns raised from expanded newborn screening, specifically false-positives and lack of information for parents. Implications for nursing research in managing these ethical dilemmas are discussed.",False,False,True,True,2
"Each year, 4 to 5 million newborns receive state-mandated screening. Although the Advisory Committee on Heritable Disorders in Newborns and Children has identified 34 core conditions that should be incorporated into screening programs, each state manages, funds, and maintains its own program. State programs encompass screening, as well as the diagnosis and coordination of care for newborns with positive findings. Testing for core disorders is fairly standardized, but more extensive screening varies widely by state, and the rigorous evaluation of new screening panels is ongoing. The core panel includes testing for three main categories of disorders: metabolic disorders (e.g., amino acid and urea cycle, fatty acid oxidation, and organic acid disorders); hemoglobinopathies; and a group of assorted conditions, including congenital hearing loss. Family physicians must be familiar with the expanded newborn screening tests to effectively communicate results to parents and formulate interventions. They must also recognize signs of metabolic disorders that may not be detected by screening tests or that may not be a part of standard newborn screening in their state. For infants with positive screening results leading to diagnosis, long-term follow-up involves ongoing parental education, regular medical examinations, management at a metabolic treatment center, and developmental and neuropsychological testing to detect associated disorders in time for early intervention.",False,False,True,False,1
"Newborn screening is the largest genetic screening program in the United States with approximately four million newborns screened yearly. It has been available and in continuous development for more than 50 years. Each state manages, funds, and maintains its own individual program, which encompasses newborn screening as well as the diagnosis and coordination of care for affected infants and children. The ideal disorder for screening is one in which newborn intervention prevents later disabilities or death for infants who may appear normal at birth. There are 31 core conditions that are currently recommended for incorporation into state screening programs. To obtain a sample, several drops of blood are collected from the newborn's heel and applied to filter paper. Although testing for core disorders is fairly standardized, more extensive screening varies by state and the rigorous evaluation of new disorders for inclusion in state screening panels is ongoing. As genomic medicine becomes more accessible, screening newborns for chronic diseases that may affect their long-term health will need to be addressed as well as the use of the residual blood spots for research. Obstetric providers should, at some time during pregnancy, review the basic process of newborn screening with parents to prepare them for this testing in the neonatal period. This information can be reviewed as it best suits incorporation in an individual's practice; verbal discussion and the distribution of written materials with resources for further information are encouraged.",True,False,True,True,3
"Total hip replacement (THR) and, particularly, total knee replacement (TKR), are painful surgical procedures. Effective postoperative pain management leads to a better and earlier functional recovery and prevents chronic pain. Studies on the control of pain during the postoperative rehabilitation period are not common. The aim of this study is to present results of a perioperative anesthetic protocol, and a pain treatment protocol in use in the Orthopaedic and the Rehabilitation intensive units of our Hospital. 100 patients (50 THR and 50 TKR) were retrospectively included in this observational study. Numeric Rating Scale (NRS) for pain at rest registered in the clinical sheet was retrieved for all patients and analyzed with respect to the spinal anaesthesia given for the surgery, local analgesia, analgesia protocol adopted during the postoperative days in the Orthopaedic Unit, the antalgic treatment given during the stay within the Rehabilitation Unit, the postoperative consumption of rescue pain medication, and any collateral effect due to the analgesic therapy. Patients reached standard functional abilities (walking at least 50 meters and climbing/descending stairs) at a mean length of 8 days without medication-related complications. Mean NRS during the time of stay was 1.3 ± 0.3 for THR and 1.3 ± 0.2 for TKR) and maximum mean NRS was 1.8 ± 0.5 for TKR and 1.8 ± 0.6 for THR. The use of rescue therapy in the rehabilitation guard was correlated with the mean NRS pain and the maximum NRS pain. A very good control of pain with the perioperative anesthetic protocol and pain treatment protocol in use was obtained.",True,True,True,True,4
"Background: Surgical pain is managed with multi-modal anaesthesia in total hip replacement (THR) and total knee replacement (TKR). It is unclear whether including local anaesthetic infiltration before wound closure provides additional pain control. Methods: We performed a systematic review of randomised controlled trials of local anaesthetic infiltration in patients receiving THR or TKR. We searched MEDLINE, Embase and Cochrane CENTRAL to December 2012. Two reviewers screened abstracts, extracted data, and contacted authors for unpublished outcomes and data. Outcomes collected were post-operative pain at rest and during activity after 24 and 48 hours, opioid requirement, mobilisation, hospital stay and complications. When feasible, we estimated pooled treatment effects using random effects meta-analyses. Results: In 13 studies including 909 patients undergoing THR, patients receiving local anaesthetic infiltration experienced a greater reduction in pain at 24 hours at rest by standardised mean difference (SMD) -0.61 (95% CI -1.05, -0.16; p = 0.008) and by SMD -0.43 (95% CI -0.78 -0.09; p = 0.014) at 48 hours during activity. In TKR, diverse multi-modal regimens were reported. In 23 studies including 1439 patients undergoing TKR, local anaesthetic infiltration reduced pain on average by SMD -0.40 (95% CI -0.58, -0.22; p < 0.001) at 24 hours at rest and by SMD -0.27 (95% CI -0.50, -0.05; p = 0.018) at 48 hours during activity, compared with patients receiving no infiltration or placebo. There was evidence of a larger reduction in studies delivering additional local anaesthetic after wound closure. There was no evidence of pain control additional to that provided by femoral nerve block. Patients receiving local anaesthetic infiltration spent on average an estimated 0.83 (95% CI 1.54, 0.12; p = 0.022) and 0.87 (95% CI 1.62, 0.11; p = 0.025) fewer days in hospital after THR and TKR respectively, had reduced opioid consumption, earlier mobilisation, and lower incidence of vomiting. Few studies reported long-term outcomes. Conclusions: Local anaesthetic infiltration is effective in reducing short-term pain and hospital stay in patients receiving THR and TKR. Studies should assess whether local anaesthetic infiltration can prevent long-term pain. Enhanced pain control with additional analgesia through a catheter should be weighed against a possible infection risk.",True,True,True,True,4
