question,pmid,adaptation,sent_id,source,target,operation,umls_jargon_present,umls_jargon_count,umls_jargon_density,warning_present,warning_count,warning_categories,numerical_present,numerical_count,numerical_density
48,34619975,adaptation2,10,"Finally, the identification of biomarkers to predict treatment outcomes would be of great value.","Finally, identifying markers to predict treatment outcomes would be very useful.",Generalization,False,0,0.0,False,0,,False,0,0.0
48,34659214,adaptation1,1,Systemic lupus erythematosus (SLE) is a chronic autoimmune disease.,Systemic lupus erythematosus (lupus) is a type of chronic autoimmune disease where the body's immune system mistakenly attacks healthy cells and tissues.,Explanation,True,3,0.3333,False,0,,False,0,0.0
48,34659214,adaptation1,2,"Although previous studies have demonstrated that SLE is related to the imbalance of cells in the immune system, including B cells, T cells, and dendritic cells, etc., the mechanisms underlying SLE pathogenesis remain unclear.",The mechanisms and processes of how lupus develops remain unclear.,Generalization,True,3,0.0882,False,0,,False,0,0.0
48,34659214,adaptation1,3,"Therefore, effective and low side-effect therapies for SLE are lacking.","Therefore, effective therapies with low side effects for lupus are lacking.",Substitution,True,2,0.2,False,0,,False,0,0.0
48,34659214,adaptation1,4,"Recently, mesenchymal stem cell (MSC) therapy for autoimmune diseases, particularly SLE, has gained increasing attention.","Recently, therapy using mesenchymal stem cells (MSC), cells that are present in adult bone marrow and umbilical cords, for diseases including lupus has gained increasing attention.",Explanation,True,3,0.2,False,0,,False,0,0.0
48,34659214,adaptation1,5,"This therapy can improve the signs and symptoms of refractory SLE by promoting the proliferation of Th2 and Treg cells and inhibiting the activity of Th1, Th17, and B cells, etc.","This therapy can improve the signs and symptoms of lupus by promoting the development of Th2 and Treg cells that are involved in activating the immune system and slowing the activity of other cells that are overactive in cases of lupus (Th1, Th17, and B cells, etc.).",Explanation,True,3,0.0968,False,0,,False,0,0.0
48,34659214,adaptation1,6,"However, MSC therapy is also reported ineffective in some patients with SLE, which may be related to MSC- or patient-derived factors.","However, MSC therapy is also reported ineffective in some patients with lupus, which may be related to the stem cells or patient's factors.",Substitution,True,2,0.0952,False,0,,False,0,0.0
48,34659214,adaptation1,7,"Therefore, the therapeutic effects of MSCs should be further confirmed.","Therefore, the treatment effects of MSCs should be further confirmed.",Substitution,False,0,0.0,False,0,,False,0,0.0
48,34659214,adaptation1,8,This review summarizes the status of MSC therapy in refractory SLE treatment and potential reasons for the ineffectiveness of MSC therapy from three perspectives.,This review summarizes the status of MSC therapy in lupus treatment and potential reasons for the ineffectiveness of MSC therapy from three perspectives.,Substitution,True,3,0.125,False,0,,False,0,0.0
48,34659214,adaptation1,9,We propose various MSC modification methods that may be beneficial in enhancing the immunosuppression of MSCs in SLE.,Researchers suggest various changes in MSC methods that may be beneficial in slowing the immune effect of MSCs in lupus.,Substitution,True,3,0.1667,False,0,,False,0,0.0
48,34659214,adaptation1,10,"However, their safety and protective effects in patients with SLE still need to be confirmed by further experimental and clinical evidence.","However, their safety and protective effects in patients with lupus still need to be confirmed by more evidence.",Substitution,True,1,0.0476,False,0,,False,0,0.0
48,34659263,adaptation1,1,"As treatment options in advanced systematic lupus erythematosus (SLE) are limited, there is an urgent need for new and effective therapeutic alternatives for selected cases with severe disease.","Because treatment options in advanced systematic lupus erythematosus (lupus - when your immune system attacks healthy cells) are limited, there is an urgent need for new and effective treatment alternatives for selected cases with severe disease.",Explanation,True,2,0.0714,False,0,,False,0,0.0
48,34659263,adaptation1,2,"Bortezomib (BTZ) is a specific, reversible, inhibitor of the 20S subunit of the proteasome.","Bortezomib (BTZ) is a specific, reversible drug that stops the function of the protein complex called proteasome that breaks down unneeded or damaged proteins.",Explanation,True,2,0.1429,False,0,,False,0,0.0
48,34659263,adaptation1,3,"Herein, we report clinical experience regarding efficacy and safety from all patients receiving BTZ as therapy for SLE in Sweden during the years 2014-2020.",This study reports the effectiveness and safety of all patients receiving BTZ for lupus in Sweden during 2014-2020.,Generalization,True,2,0.0833,False,0,,True,1,0.0417
48,34659263,adaptation1,4,8 females and 4 males were included with a mean disease duration at BTZ initiation of 8.8 years (range 0.7-20 years).,Eight females and 4 males are included with an average disease duration of 8.8 years when BZT is started.,Substitution,True,1,0.0476,False,0,,True,2,0.0952
48,34659263,adaptation1,5,Renal involvement was the main target for BTZ.,Kidney involvement was the main target for BTZ.,Substitution,True,2,0.25,False,0,,False,0,0.0
48,34659263,adaptation1,6,Reduction of global disease activity was recorded by decreasing SLEDAI-2K scores over time and remained significantly reduced at the 6-month (p=0.007) and the 12-month (p=0.008) follow-up visits.,Reduction of global disease activity is recorded by decreasing scores over time of the Systemic Lupus Erythematosus Disease Activity Index (SLEDAI-2K) that tracks disease activity and remained significantly reduced at the 6-month and the 12-month follow-up visits.,Explanation,False,0,0.0,False,0,,True,2,0.0741
48,34659263,adaptation1,7,"From BTZ initiation, complement protein 3 (C3) levels increased significantly after the 2nd treatment cycle (p=0.05), the 6-month (p=0.03) and the 12-month (p=0.04) follow-up visits.","From BTZ initiation, levels of a protein that supports the immune system called complement protein 3 (C3) increased significantly after the 2nd treatment cycle, the 6-month, and the 12-month follow-up visits.",Explanation,True,1,0.04,False,0,,True,3,0.12
48,34659263,adaptation1,8,The urine albumin/creatinine ratio declined over time and reached significance at the 6-month (p=0.008) and the 12-month follow-up visits (p=0.004).,The urine test showing albumin protein in urine declined over time and reduced significantly at the 6-month and the 12-month follow-up visits.,Substitution,True,1,0.05,False,0,,True,2,0.1
48,34659263,adaptation1,9,"Seroconversion of anti-dsDNA (27%), anti-C1q (50%) and anti-Sm (67%) was observed.",The presence of certain antibodies (infecting-fighting molecules) related to lupus is observed.,Substitution,False,0,0.0,False,0,,True,3,0.2727
48,34659263,adaptation1,10,"6 of 12 patients experienced at least one side-effect during follow-up, whereof the most common adverse events were infections.","Six out of 12 patients experienced at least one side-effect during follow-up, the most common adverse events are infections.",Substitution,True,1,0.0526,True,1,side_effect,True,1,0.0526
48,34659263,adaptation1,11,"Safety parameters (C-reactive protein, blood cell counts) mainly remained stable over time.","Tests to measure safety, including blood cell counts, mainly remained stable over time.",Substitution,True,1,0.0833,False,0,,False,0,0.0
48,34659263,adaptation1,12,"To conclude, we report favorable therapeutic effects of BTZ used in combination with corticosteroids in a majority of patients with severe SLE manifestations irresponsive to conventional immunosuppressive agents.","In conclusion, researchers found beneficial effects of BTZ when used in combination with corticosteroids (an anti-inflammatory drug also known as steroids) in most patients with severe lupus who do not respond to the standard treatments.",Explanation,True,4,0.1429,False,0,,False,0,0.0
48,34659263,adaptation1,13,Reduction of proteinuria was observed over time as well as seroconversion of some autoantibody specificities.,Reduction of proteinuria (elevated protein in urine) was observed over time as well as changes to specific antibodies.,Explanation,True,1,0.0667,False,0,,False,0,0.0
48,34659263,adaptation1,14,"In most patients, tolerance was acceptable but mild adverse events was not uncommon.","In most patients, the side effects were tolerable but mild adverse events were not uncommon.",Explanation,True,1,0.0769,True,1,side_effect,False,0,0.0
48,34659263,adaptation1,15,Special attention should be paid to infections and hypogammaglobinemia.,Special attention should be paid to infections and low levels of antibodies.,Explanation,False,0,0.0,False,0,,False,0,0.0
48,34681945,adaptation1,1,"Therapeutic success in treating patients with systemic lupus erythematosus (SLE) is limited by the multivariate disease etiology, multi-organ presentation, systemic involvement, and complex immunopathogenesis.","Successfully treating patients with systematic lupus erythematosus (lupus - when your immune system attacks healthy cells) is limited by the different causes, its presence in multiple organs and systems, and a complex immune response.",Explanation,True,2,0.0833,False,0,,False,0,0.0
48,34681945,adaptation1,2,"Agents targeting B-cell differentiation and survival are not efficacious for all patients, indicating a need to target other inflammatory mediators.",Treatments that target certain inflammatory (infection-fighting) processes in the body may be needed for some patients.,Generalization,True,2,0.1,False,0,,False,0,0.0
48,34681945,adaptation1,3,One such target is the type I interferon pathway.,"One such target is the type I interferon pathway, a specific immune system pathway.",Explanation,True,1,0.1111,False,0,,False,0,0.0
48,34681945,adaptation1,4,Type I interferons upregulate interferon gene signatures and mediate critical antiviral responses.,Type I interferons increase the production of interferon genes (genes that allow communication between cells to activate the immune system) and brings about critical immune responses to fight viruses.,Explanation,True,3,0.25,False,0,,False,0,0.0
48,34681945,adaptation1,5,"Dysregulated type I interferon signaling is detectable in many patients with SLE and other autoimmune diseases, and the extent of this dysregulation is associated with disease severity, making type I interferons therapeutically tangible targets.","Problems with the signaling in type I interferons are found in patients with lupus, and the extent of the problem is connected to how serious the disease is, making type I interferons possible targets for treatment.",Substitution,True,4,0.1176,False,0,,False,0,0.0
48,34681945,adaptation1,6,"The recent approval of the type I interferon-blocking antibody, anifrolumab, by the US Food and Drug Administration for the treatment of patients with SLE demonstrates the value of targeting this pathway.","The recent approval of the type I interferon-blocking antibody medicine, anifrolumab, by the US Food and Drug Administration for treating patients with lupus shows the value of targeting this pathway.",Substitution,True,5,0.1613,False,0,,False,0,0.0
48,34681945,adaptation1,7,"Nevertheless, the interferon pathway has pleiotropic biology, with multiple cellular targets and signaling components that are incompletely understood.","Nevertheless, the interferon pathway has multiple cells and signaling parts that are not completely understood.",Generalization,True,1,0.0556,False,0,,False,0,0.0
48,34681945,adaptation1,8,Deconvoluting the complexity of the type I interferon pathway and its intersection with lupus disease pathology will be valuable for further development of targeted SLE therapeutics.,Understanding the type I interferon pathway and how it relates to lupus will be valuable for future development of lupus treatments.,Generalization,True,5,0.1923,False,0,,False,0,0.0
48,34681945,adaptation1,9,"This review summarizes the immune mediators of the interferon pathway, its association with disease pathogenesis, and therapeutic modalities targeting the dysregulated interferon pathway.","This review summarizes the immune process of the interferon pathway, its association with disease development, and therapeutic methods that target problems interferon pathway.",Substitution,True,4,0.1739,False,0,,False,0,0.0
48,34681945,adaptation2,1,"Therapeutic success in treating patients with systemic lupus erythematosus (SLE) is limited by the multivariate disease etiology, multi-organ presentation, systemic involvement, and complex immunopathogenesis.","Treatment success for patients with full-body or systemic lupus erythematosus (SLE), an inflammatory disease in which immune cells mistakely attack joints, skin, brain cells and more, is limited by muti-factor disease causes, multi-organ damage, full-body effect, and complex causes for immune cell dysfunction.",Explanation,True,2,0.0833,False,0,,False,0,0.0
48,34681945,adaptation2,2,"Agents targeting B-cell differentiation and survival are not efficacious for all patients, indicating a need to target other inflammatory mediators.","Treatment targeting creation and survival of antibody-creating immune cells are not effective for all patients, indicating a need to target other inflammatory groups.",Explanation,True,2,0.1,False,0,,False,0,0.0
48,34681945,adaptation2,3,One such target is the type I interferon pathway.,"One target group is the type I interferon pathway, a cellular signaling pathway that affects the entire immune system.",Explanation,True,1,0.1111,False,0,,False,0,0.0
48,34681945,adaptation2,4,Type I interferons upregulate interferon gene signatures and mediate critical antiviral responses.,Type I interferons increase the amount of certain signaling proteins and influence important antiviral responses.,Explanation,True,3,0.25,False,0,,False,0,0.0
48,34681945,adaptation2,5,"Dysregulated type I interferon signaling is detectable in many patients with SLE and other autoimmune diseases, and the extent of this dysregulation is associated with disease severity, making type I interferons therapeutically tangible targets.","Impaired type I interferon signaling is detectable in many with SLE and similar diseases. The extent of this impairment is linked with disease severity, making type I interferons a possible treatment target.",Substitution,True,4,0.1176,False,0,,False,0,0.0
48,34681945,adaptation2,6,"The recent approval of the type I interferon-blocking antibody, anifrolumab, by the US Food and Drug Administration for the treatment of patients with SLE demonstrates the value of targeting this pathway.","The recent approval of the type I interferon blocking molcule or antibody, anifrolumab, by a government agency for treating SLE demonstrates the value of targeting this pathway.",Substitution,True,5,0.1613,False,0,,False,0,0.0
48,34681945,adaptation2,7,"Nevertheless, the interferon pathway has pleiotropic biology, with multiple cellular targets and signaling components that are incompletely understood.","Still, the interferon pathway affects multiple targets and signaling pathways that are incompletely understood.",Generalization,True,1,0.0556,False,0,,False,0,0.0
48,34681945,adaptation2,8,Deconvoluting the complexity of the type I interferon pathway and its intersection with lupus disease pathology will be valuable for further development of targeted SLE therapeutics.,Understanding the complex type I interferon pathway and its influence on lupus disease will be valuable for further development of targeted SLE treatments.,Substitution,True,5,0.1923,False,0,,False,0,0.0
48,34681945,adaptation2,9,"This review summarizes the immune mediators of the interferon pathway, its association with disease pathogenesis, and therapeutic modalities targeting the dysregulated interferon pathway.","This review summarizes the immune middlemen of the interferon pathway, its link with disease creation, and treatments targeting the pathway when it is impaired.",Substitution,True,4,0.1739,False,0,,False,0,0.0
49,23939641,adaptation1,1,"Edema is an accumulation of fluid in the interstitial space that occurs as the capillary filtration exceeds the limits of lymphatic drainage, producing noticeable clinical signs and symptoms.","Edema is a build up of fluid in the body's tissues and does not drain properly, producing noticeable clinical signs and symptoms.",Generalization,True,4,0.1429,False,0,,False,0,0.0
49,23939641,adaptation1,2,The rapid development of generalized pitting edema associated with systemic disease requires timely diagnosis and management.,"The rapid development of pitting edema, which is when pressing into the swollen area leaves a pit or indentation, associated with diseases that affects other parts of the body requires timely diagnosis and management.",Explanation,True,2,0.125,False,0,,False,0,0.0
49,23939641,adaptation1,3,"The chronic accumulation of edema in one or both lower extremities often indicates venous insufficiency, especially in the presence of dependent edema and hemosiderin deposition.","The ongoing build up of edema in one or both lower legs often suggests veins in the lower limbs are not allowing enough blood to flow to the heart, especially in the presence of gravity-related swelling and build up of iron deposits under the skin that has a shade of brown pigment.",Explanation,True,4,0.16,False,0,,False,0,0.0
49,23939641,adaptation1,4,Skin care is crucial in preventing skin breakdown and venous ulcers.,"Skin care is crucial in preventing skin breakdown and venous ulcers, open sores on the skin from abnormal vein function.",Explanation,True,2,0.1818,False,0,,False,0,0.0
49,23939641,adaptation1,5,Eczematous (stasis) dermatitis can be managed with emollients and topical steroid creams.,Inflamed skin in the lower legs called eczematous (stasis) dermatitis is a kind of eczema (skin swelling) caused by poor circulation and can be helped with moisturizers and topical steroid creams.,Explanation,True,3,0.25,False,0,,False,0,0.0
49,23939641,adaptation1,6,Patients who have had deep venous thrombosis should wear compression stockings to prevent postthrombotic syndrome.,Patients who have had a condition where a blood clot forms in the vein called deep venous thrombosis should wear compression stockings.,Explanation,True,2,0.1333,False,0,,False,0,0.0
49,23939641,adaptation1,7,"If clinical suspicion for deep venous thrombosis remains high after negative results are noted on duplex ultrasonography, further investigation may include magnetic resonance venography to rule out pelvic or thigh proximal venous thrombosis or compression.","If a doctor believes a diagnosis for deep venous thrombosis is possible even after negative (no detection) results are noted on tests, further investigation may include imaging scans to rule out pelvic or thigh proximal venous thrombosis or compression.",Substitution,True,4,0.1143,False,0,,False,0,0.0
49,23939641,adaptation1,8,Obstructive sleep apnea may cause bilateral leg edema even in the absence of pulmonary hypertension.,Occasional airflow blockage during sleep called obstructive sleep apnea may cause edema in both legs even in the absence of high blood pressure.,Explanation,True,3,0.2,False,0,,False,0,0.0
49,23939641,adaptation1,9,"Brawny, nonpitting skin with edema characterizes lymphedema, which can present in one or both lower extremities.","Discolored, non-pitting (non-indentable) skin with edema is often a sign of lymphedema, fluid build-up in soft tissues when the lymph system is damaged or blocked, which can present in one or both lower limbs.",Explanation,True,2,0.125,False,0,,False,0,0.0
49,23939641,adaptation1,10,"Possible secondary causes of lymphedema include tumor, trauma, previous pelvic surgery, inguinal lymphadenectomy, and previous radiation therapy.","Possible other causes of lymphedema include tumor, trauma, previous pelvic surgery, inguinal lymphadenectomy (lymph node dissection), and previous radiation therapy.",Explanation,True,3,0.1765,False,0,,False,0,0.0
49,23939641,adaptation1,11,Use of pneumatic compression devices or compression stockings may be helpful in these cases.,Use of compression devices that are inflatable sleeves worn on the legs or compression stockings may be helpful in these cases.,Explanation,False,0,0.0,False,0,,False,0,0.0
49,23939641,adaptation2,1,"Edema is an accumulation of fluid in the interstitial space that occurs as the capillary filtration exceeds the limits of lymphatic drainage, producing noticeable clinical signs and symptoms.","Edema is a buildup of fluid in the body that occurs as the filtration rate exceeds the drainage rate, producing noticeable symptoms.",Generalization,True,4,0.1429,False,0,,False,0,0.0
49,23939641,adaptation2,2,The rapid development of generalized pitting edema associated with systemic disease requires timely diagnosis and management.,The rapid development of swelling linked with full-body disease needs timely identification and treatment.,Substitution,True,2,0.125,False,0,,False,0,0.0
49,23939641,adaptation2,3,"The chronic accumulation of edema in one or both lower extremities often indicates venous insufficiency, especially in the presence of dependent edema and hemosiderin deposition.","The long-lasting buildup of fluid in one or both legs often indicates blood vessel impairment, especially in the presence of swelling in the limbs and iron buildup.",Substitution,True,4,0.16,False,0,,False,0,0.0
49,23939641,adaptation2,4,Skin care is crucial in preventing skin breakdown and venous ulcers.,Skin care is needed in preventing skin breakdown and vein-related open sores.,Substitution,True,2,0.1818,False,0,,False,0,0.0
49,23939641,adaptation2,5,Eczematous (stasis) dermatitis can be managed with emollients and topical steroid creams.,Skin inflammation from swelling in the legs can be managed with specific moisturizers and steroid creams.,Explanation,True,3,0.25,False,0,,False,0,0.0
49,23939641,adaptation2,6,Patients who have had deep venous thrombosis should wear compression stockings to prevent postthrombotic syndrome.,Patients who have had deep venous thrombosis (deep vein blood clotting) should wear compression socks to prevent its symptoms like pain and swelling.,Explanation,True,2,0.1333,False,0,,False,0,0.0
49,23939641,adaptation2,7,"If clinical suspicion for deep venous thrombosis remains high after negative results are noted on duplex ultrasonography, further investigation may include magnetic resonance venography to rule out pelvic or thigh proximal venous thrombosis or compression.","If clinicians remain suspicious of deep venous thrombosis even when lab tests do not detect it, further lab tests may be performed to rule out other forms of blood clotting and compression.",Substitution,True,4,0.1143,False,0,,False,0,0.0
49,23939641,adaptation2,8,Obstructive sleep apnea may cause bilateral leg edema even in the absence of pulmonary hypertension.,Obstructuve sleep apnea (disorder in which breathing is consistently interrupted during sleep by a blockage) may cause swelling in both legs even without lung-related high blood pressure.,Explanation,True,3,0.2,False,0,,False,0,0.0
49,23939641,adaptation2,9,"Brawny, nonpitting skin with edema characterizes lymphedema, which can present in one or both lower extremities.","Sturdy skin with swelling characterizes lymphedema (fluid buildup when the body's drainage system is blocked), which can present in one or both legs.",Explanation,True,2,0.125,False,0,,False,0,0.0
49,23939641,adaptation2,10,"Possible secondary causes of lymphedema include tumor, trauma, previous pelvic surgery, inguinal lymphadenectomy, and previous radiation therapy.","Possible secondary causes of lymphedema include tumor, blunt force, previous hip surgery, lymph node (immune system organ) removal, and previous radiation therapy.",Explanation,True,3,0.1765,False,0,,False,0,0.0
49,23939641,adaptation2,11,Use of pneumatic compression devices or compression stockings may be helpful in these cases.,Use of compression devices to prevent blood clotting or socks may be helpful in these cases.,Substitution,False,0,0.0,False,0,,False,0,0.0
49,23979346,adaptation1,1,"Aim: Leg edema, observed on comprehensive geriatric assessment (CGA) of 142 elderly outpatients with a variety of chronic diseases, was studied clinically to clarify its incidence and its associated risk factors.","In this study, leg edema (fluid swelling) is studied to understand how frequently it occurs and its associated risk factors. Leg edema is observed on a detailed evaluation of older and frail people called the comprehensive geriatric (elderly) assessment of 142 elderly outpatients with a variety of chronic diseases.",Explanation,True,3,0.0968,False,0,,False,0,0.0
49,23979346,adaptation1,2,"Methods: The severity of pitting edema was assessed at 3 points, namely, the pretibial edge, medial malleolus, and the dorsum of the foot.","The severity of pitting edema, a condition where excess fluid builds up in one part of the body and pressing into the swollen area leaves a pit or indentation, is assessed at 3 places: the shins, the bony bump on the inside of the ankle, and the top part of the foot that faces up when standing.",Explanation,True,1,0.0435,False,0,,False,0,0.0
49,23979346,adaptation1,3,"On palpation, edema was graded as 0 to 3 for each point on one leg, the sum of which was used as the edema score.","When pressing on the swollen area, edema is graded as 0 to 3 for each point on one leg, the sum of which was used as the edema score.",Explanation,True,3,0.12,False,0,,False,0,0.0
49,23979346,adaptation1,4,"According to the edema score, subjects were divided into 3 groups; the moderate to severe (MS) group, the slight to mild (SM) group, and the group without pitting edema.","According to the edema score, patients are divided into 3 groups; the moderate to severe group, the slight to mild group, and the group without pitting edema.",Substitution,True,2,0.069,False,0,,False,0,0.0
49,23979346,adaptation1,5,"The MS group was defined as having an edema score of 4 or more or edema of grade 2 or more, while the SM group was defined as having an edema score of 2 to 3 points without edema of grade 2 or more.","The moderate to severe group is defined as having an edema score of 4 or more or edema of grade 2 or more, while the slight to mild group is defined as having an edema score of 2 to 3 points without edema of grade 2 or more.",Substitution,True,4,0.0909,False,0,,False,0,0.0
49,23979346,adaptation1,6,"The status of underlying disease, vascular risks, varicose veins, medications, daily activity, nutrition, total protein (TP), albumin, brain natriuretic peptide (BNP), and the estimated glomerular filtration rate (eGFR) were compared among the 3 groups.","The following tests and measurements are compared among the 3 groups: the status of underlying disease, risks to developing heart problems, varicose (twisted, enlarged) veins, medications, daily activity, nutrition, tests for proteins in the body, and tests for how well the kidneys are working.",Explanation,True,8,0.2353,False,0,,False,0,0.0
49,23979346,adaptation1,7,Results: There were 36 subjects in the MS group and 19 subjects in the SM group.,There are 36 patients in the moderate to severe group and 19 subjects in the slight to mild group.,Explanation,False,0,0.0,False,0,,True,2,0.125
49,23979346,adaptation1,8,"Diabetes, atrial fibrillation, varicose veins, and polypharmacy were more frequent in the MS group than in the control group.","Diabetes, an irregular heart beat (atrial fibrillation), varicose veins, and being on multiple drugs at one time are more frequent in the moderate to severe group than in the comparison group.",Explanation,True,3,0.1579,False,0,,False,0,0.0
49,23979346,adaptation1,9,"Sedentary life style, house-bound, and gait trouble were significantly more frequent in the MS and SM groups.","Sedentary life style (no or little physical activity), house-bound, and walking trouble are much more frequent in the moderate to severe and slight to mild groups.",Explanation,False,0,0.0,False,0,,False,0,0.0
49,23979346,adaptation1,10,"There were no significant differences in the scores of the Mini-Nutritional Assessment Short Form among the groups, although both the body weight and calf circumference in the MS group were significantly greater than those in the group without pitting edema.","There are no significant differences in the scores on malnourishment (poor nutrition) among the groups, although both the body weight and calf circumference (size) in the moderate to severe group are much greater than those in the group without pitting edema.",Substitution,True,2,0.05,False,0,,False,0,0.0
49,23979346,adaptation1,11,"Low serum TP, albumin and eGFR were seen in the MS group as well as high BNP levels.","Low levels of total protein in the blood, another protein made by liver called albumin, and kidney function tests are seen in the moderate to severe group as well as high levels of a protein made by heart and blood vessels called BNP.",Explanation,True,2,0.1111,False,0,,False,0,0.0
49,23979346,adaptation1,12,"Multiple regression analysis revealed diabetes, varicose veins, sedentarism, and hypoalbuminemia as risk factors associated with leg edema (R(2)=0.365, p<0.0001).","Data analysis revealed diabetes, varicose veins, sedentarism (inactivity), and low levels of the protein albumin as risk factors associated with leg edema.",Explanation,True,4,0.2105,False,0,,True,1,0.0526
49,23979346,adaptation1,13,"Conclusion: Leg edema was frequent in the elderly outpatients and was associated strongly with diabetes, varicose veins, sedentarism, and hypoalbuminemia.","In conclusion, leg edema is frequent in the elderly outpatients and is associated strongly with diabetes, varicose veins, sedentarism, and low levels of albumin in the blood.",Explanation,True,3,0.15,False,0,,False,0,0.0
49,23979346,adaptation1,14,"These findings suggest that advising against a sedentary life style could help the resolution of edema, and also indicates the clinical usefulness of CGA.","These findings suggest that advising against an inactive life style could help resolve edema, and also indicates the usefulness of comprehensive geriatric assessment to evaluate older populations.",Substitution,True,2,0.0833,False,0,,False,0,0.0
49,23979346,adaptation1,15,"Furthermore, leg edema should be seriously considered along with nutritional assessment because edema could influence various anthropometric parameters.","Furthermore, leg edema should be seriously considered along with evaluating the diet of patients because edema could influence various physical measurements of the body.",Explanation,True,3,0.1667,False,0,,False,0,0.0
49,24159719,adaptation1,1,"Symmetrical leg swelling formed in the course of the years is a common and in most cases benign phenomenon that is mostly encountered in the aged population, especially in women.","Leg swelling in both legs over time is common, and in most cases unharmful, and is mostly found in the older population, especially in women.",Generalization,True,1,0.0333,False,0,,False,0,0.0
49,24159719,adaptation1,2,Venous insufficiency of the lower limbs is the most common cause of symmetrical leg swelling among those over 50 years of age.,"Veins in the lower limbs that do not allow enough blood to flow to the heart, called venous insufficiency, is the most common cause of swelling in legs among those over the age of 50.",Explanation,True,3,0.1364,False,0,,True,1,0.0455
49,24159719,adaptation1,3,"Diseases of the essential organs such as the heart, the liver and the kidneys are excluded during the initial stage.","Diseases of the important organs such as the heart, the liver and the kidneys are excluded during the first stage.",Substitution,False,0,0.0,False,0,,False,0,0.0
49,24159719,adaptation1,4,Pitting edema occurs both in venous insufficiency and in right-sided heart failure.,"Pitting edema, a condition where excess fluid builds up in one part of the body and pressing into the swollen area leaves a pit or indentation, occurs both in venous insufficiency and in right-sided heart failure.",Explanation,True,3,0.25,False,0,,False,0,0.0
49,24159719,adaptation1,5,Basic tests and drug history are usually sufficient to exclude a host of general causes of the edema.,Basic tests and drug history are usually enough to exclude a number of general causes of the edema.,Substitution,True,1,0.0556,False,0,,False,0,0.0
49,24786784,adaptation1,1,Rheumatologists are increasingly aware of the entity synovitis with pitting edema.,"Specialists who treat diseases in the joints, muscles, and bones, called rheumatologists, are increasingly aware of swollen joints (synovitis) with pitting edema, a condition where excess fluid builds up in one part of the body and pressing into the swollen area leaves a pit or indentation.",Explanation,True,2,0.1818,False,0,,False,0,0.0
49,24786784,adaptation1,2,"The remitting seronegative symmetrical synovitis with pitting edema (RS3PE) syndrome has been reported with an array of conditions that include polymyalgia rheumatica, rheumatoid arthritis, Sjögren's syndrome and psoriatic arthropathy.","The remitting seronegative symmetrical synovitis with pitting edema (RS3PE) syndrome is a rare disease with swollen joints and pitting edema. RS3PE has been reported with a number of conditions that include polymyalgia rheumatica (a disorder that causes muscle pain and stiffness, mainly in the shoulders and hips), rheumatoid arthritis (arthritis whereby immune cells attack healthy cells), an immune system disorder that causes dry eyes and mouth called Sjögren's syndrome, and a type of arthritis linked to psoriasis (a skin disease causing red, itchy scaly patches).",Explanation,True,6,0.2069,False,0,,False,0,0.0
49,24786784,adaptation1,3,Synovitis with pitting edema is now being increasingly recognized with systemic lupus erythematosus (SLE).,"Synovitis with pitting edema is now being increasingly seen in patients with systemic lupus erythematosus (lupus), a chronic disease where the body's immune system mistakenly attacks healthy cells and tissues.",Explanation,True,4,0.2857,False,0,,False,0,0.0
49,24786784,adaptation1,4,We report a patient who presented with edema of hands and feet and was diagnosed eventually with definite SLE.,Researchers report a patient who presented with edema (swelling) of hands and feet and was diagnosed eventually with definite lupus.,Substitution,True,2,0.1053,False,0,,False,0,0.0
49,24786784,adaptation1,5,"With magnetic resonance imaging, joint effusions and tenosynovitis were confirmed to be associated with the otherwise-unexplained extremity edema.","With imaging tools, fluid build up in the joints and inflammation (redness and swelling from fighting an infection) of the top layer of tendons (tenosynovitis) were confirmed to be associated with the otherwise-unexplained edema in the limbs.",Explanation,True,4,0.2222,False,0,,False,0,0.0
49,26692738,adaptation1,1,"46 year old male with past medical history of schizoaffective disorder and chronic lower back pain, was admitted for management of worsening depression and anxiety.","A 46 year old male with past medical history of schizoaffective (reality-distorting) disorder, a mental disorder, and chronic lower back pain, is admitted to a medical facility to manage worsening depression and anxiety.",Explanation,True,1,0.04,False,0,,True,1,0.04
49,26692738,adaptation1,2,"He was started on gabapentin, 300mg twice daily for his back pain and anxiety symptoms.",He is started on a medicine called gabapentin (nerve pain medication) for his back pain and anxiety symptoms.,Explanation,True,3,0.2,False,0,,True,1,0.0667
49,26692738,adaptation1,3,His only other medication was hydrocodone.,His only other medication is an opioid pain reliever called hydrocodone.,Explanation,True,2,0.3333,False,0,,False,0,0.0
49,26692738,adaptation1,4,"Over next few days, he started developing worsening bilateral lower extremity edema.","Over the next few days, he starts developing worsening edema, swelling caused by too much fluid trapped in the body's tissues, in both legs.",Explanation,True,1,0.0833,False,0,,False,0,0.0
49,26692738,adaptation1,5,He did not have any cardiovascular related symptoms.,He does not have any cardiovascular (heart) related symptoms.,Substitution,False,0,0.0,False,0,,False,0,0.0
49,26692738,adaptation1,6,Physical exam was only significant for 3+ pitting edema with all laboratory values and imaging being unremarkable.,"A physical exam found pitting edema, where pressing into the swollen area leaves a pit or indentation. All other lab tests and imaging scans did not show anything significant.",Explanation,True,1,0.0588,False,0,,False,0,0.0
